name,country,city,ranking,programs,tuition,scholarship,website
Florida Universitaria,Spain,Main City,83,"Artificial Intelligence, MS Computer Science, Data Science",24687,Low,https://www.floridauniversitaria.es/
Universidad CEU Fernando III,Spain,Main City,243,"Software Engineering, Artificial Intelligence, Cybersecurity",21610,High,https://uf3ceu.es/
Universidad San Jorge,Spain,Main City,154,"Robotics, Business Analytics, Data Science",15001,Very High,https://www.usj.es/
Universidad de las Hespérides,Spain,Main City,250,"Artificial Intelligence, Cybersecurity, Data Science",25968,Very High,https://hesperides.edu.es/
Universidad Europea del Atlántico,Spain,Main City,158,"Software Engineering, MBA, MS Computer Science",25144,Medium,https://www.uneatlantico.es/
ESCP Business School,Spain,Main City,350,"Robotics, Software Engineering, Cybersecurity",19655,Very High,https://escp.eu/madrid
Aventis School of Management,Singapore,Main City,492,"Business Analytics, Data Science, Software Engineering",14926,Low,https://www.aventis.edu.sg/
Nanyang Technological University,Singapore,Main City,245,"Cybersecurity, MS Computer Science, Artificial Intelligence",26743,Very High,https://www.ntu.edu.sg/
National University of Singapore,Singapore,Main City,92,"MS Computer Science, Robotics, Artificial Intelligence",8901,Low,https://www.nus.edu/
yale-NUS,Singapore,Main City,481,"Business Analytics, Artificial Intelligence, Cybersecurity",12467,High,https://www.yale-nus.edu.sg/
Singapore Institute of Management (SIM),Singapore,Main City,178,"Data Science, Business Analytics, Artificial Intelligence",29517,High,https://www.sim.edu.sg/
Singapore Management University,Singapore,Main City,411,"MBA, MS Computer Science, Robotics",10859,Very High,https://www.smu.edu.sg/
Singapore Institute of Technology,Singapore,Main City,239,"MBA, Cybersecurity, MS Computer Science",19214,Very High,https://www.singaporetech.edu.sg/
Singapore University of Technology and Design,Singapore,Main City,55,"MS Computer Science, Robotics, Business Analytics",12422,Very High,https://www.sutd.edu.sg/
Singapore University of Social Sciences,Singapore,Main City,15,"Artificial Intelligence, MBA, Software Engineering",10417,Medium,https://www.suss.edu.sg/
University of the Arts Singapore,Singapore,Main City,297,"Artificial Intelligence, Cybersecurity, MS Computer Science",25122,Medium,https://www.uas.edu.sg/
Taoist College Singapore,Singapore,Main City,147,"Business Analytics, Data Science, MBA",8431,Very High,https://www.taoistcollege.org.sg/
Institute of Technical Education,Singapore,Main City,392,"Software Engineering, Artificial Intelligence, MS Computer Science",16840,Low,https://www.ite.edu.sg/
Temasek Polytechnic,Singapore,Main City,306,"MBA, Software Engineering, Cybersecurity",16732,Medium,https://www.tp.edu.sg/
Singapore Polytechnic,Singapore,Main City,213,"Data Science, Cybersecurity, MS Computer Science",22487,Medium,https://www.sp.edu.sg/
Ngee Ann Polytechnic,Singapore,Main City,149,"Data Science, Business Analytics, Robotics",18698,High,https://www.np.edu.sg/
Nanyang Polytechnic,Singapore,Main City,351,"Artificial Intelligence, Robotics, Data Science",9983,Medium,https://www.nyp.edu.sg/
Republic Polytechnic,Singapore,Main City,418,"Software Engineering, MBA, Business Analytics",18326,High,https://www.rp.edu.sg/
Australian International School,Singapore,Main City,218,"Cybersecurity, Artificial Intelligence, Software Engineering",22497,Very High,https://ais.com.sg
Aichi Shukutoku University,Japan,Main City,251,"Robotics, Software Engineering, Artificial Intelligence",12355,Low,http://www.aasa.ac.jp/
Aichi Bunkyo University,Japan,Main City,64,"MS Computer Science, Artificial Intelligence, MBA",27298,High,http://www.abu.ac.jp/
Aichi University of Education,Japan,Main City,7,"Cybersecurity, Business Analytics, Robotics",10335,Medium,http://www.aichi-edu.ac.jp/
Aichi Prefectural University of Fine Arts & Music,Japan,Main City,165,"Business Analytics, Data Science, Robotics",20746,Low,http://www.aichi-fam-u.ac.jp/
Aichi Gakuin University,Japan,Main City,423,"MS Computer Science, Robotics, Data Science",28461,Medium,http://www.aichi-gakuin.ac.jp/
Aichi Medical University,Japan,Main City,481,"Cybersecurity, Robotics, Artificial Intelligence",12496,Medium,http://www.aichi-med-u.ac.jp/
Aichi Prefectural University,Japan,Main City,442,"Software Engineering, Data Science, Robotics",13444,Very High,http://www.aichi-pu.ac.jp/
Aichi University,Japan,Main City,412,"MS Computer Science, Business Analytics, Artificial Intelligence",18916,Very High,http://www.aichi-u.ac.jp/
Aikoku Gakuen University,Japan,Main City,40,"MS Computer Science, Robotics, Data Science",14658,Medium,http://www.aikoku-u.ac.jp/
Aichi Institute of Technology,Japan,Main City,487,"Robotics, Data Science, Artificial Intelligence",22411,Medium,http://www.aitech.ac.jp/
Akita University of Economics and Law,Japan,Main City,356,"Cybersecurity, MS Computer Science, Artificial Intelligence",26018,Medium,http://www.akeihou-u.ac.jp/
Akita University,Japan,Main City,300,"Artificial Intelligence, MBA, Data Science",27608,Low,http://www.akita-u.ac.jp/
St. Andrew's University,Japan,Main City,121,"MS Computer Science, MBA, Business Analytics",22436,Low,http://www.andrew.ac.jp/
Aomori Chuoh Gakuin University,Japan,Main City,306,"Business Analytics, Data Science, Software Engineering",15906,Low,http://www.aomoricgu.ac.jp/
Aomori University,Japan,Main City,206,"MS Computer Science, Data Science, Robotics",10314,High,http://www.aomori-u.ac.jp/
Aoyama Gakuin University,Japan,Main City,22,"Robotics, Data Science, MS Computer Science",28914,Very High,http://www.aoyama.ac.jp/
Ritsumeikan Asia Pacific University,Japan,Main City,45,"Robotics, Data Science, MS Computer Science",26007,Medium,http://www.apu.ac.jp/
Asahikawa Medical College,Japan,Main City,250,"Artificial Intelligence, Software Engineering, Business Analytics",25895,Low,http://www.asahikawa-med.ac.jp/
Asahikawa University,Japan,Main City,404,"Business Analytics, MS Computer Science, Artificial Intelligence",29019,Medium,http://www.asahikawa-u.ac.jp/
"National Institute of Technology, Asahikawa College",Japan,Main City,321,"MS Computer Science, MBA, Software Engineering",9486,High,https://asahikawa-nct.ac.jp
Asahi University,Japan,Main City,2,"MS Computer Science, Cybersecurity, Data Science",15500,Low,http://www.asahi-u.ac.jp/
Ashikaga Institute of Technology,Japan,Main City,324,"Business Analytics, Cybersecurity, MS Computer Science",24418,Medium,http://www.ashitech.ac.jp/
Ashiya University,Japan,Main City,25,"Cybersecurity, Data Science, Software Engineering",26549,Very High,http://www.ashiya-u.ac.jp/
Asia University,Japan,Main City,287,"Robotics, Artificial Intelligence, Software Engineering",29993,High,http://www.asia-u.ac.jp/
Aichi Sangyo University,Japan,Main City,5,"Software Engineering, MBA, Robotics",23100,Very High,http://www.asu.ac.jp/
Atomi College,Japan,Main City,289,"MS Computer Science, Data Science, Software Engineering",18888,Very High,http://www.atomi.ac.jp/
"American University Extension, Okinawa",Japan,Main City,425,"Business Analytics, Software Engineering, Robotics",13822,Low,http://www.aue-okinawa.ac.jp/
Aomori University of Health and Welfare,Japan,Main City,216,"Robotics, Software Engineering, Data Science",8301,Very High,http://www.auhw.ac.jp/
Azabu University,Japan,Main City,89,"Cybersecurity, MS Computer Science, MBA",8638,High,http://www.azabu-u.ac.jp/
Baika Women's College,Japan,Main City,298,"Software Engineering, Cybersecurity, Data Science",17201,Low,http://www.baika.ac.jp/
Baiko Women's College,Japan,Main City,406,"Robotics, Business Analytics, Software Engineering",29693,High,http://www.baiko.ac.jp/
Beppu University,Japan,Main City,247,"Artificial Intelligence, Data Science, Software Engineering",12986,High,http://www.beppu-u.ac.jp/
International Budo University,Japan,Main City,434,"Robotics, MBA, Business Analytics",22948,Very High,http://www.budo-u.ac.jp/
Bukkyo University,Japan,Main City,24,"MS Computer Science, Software Engineering, MBA",27642,Low,http://www.bukkyo-u.ac.jp/
Bunka Women's University,Japan,Main City,278,"Data Science, Cybersecurity, Robotics",17069,High,http://www.bunka-wu.ac.jp/
Bunkyo University,Japan,Main City,378,"Business Analytics, Cybersecurity, Artificial Intelligence",28697,Very High,http://www.bunkyo.ac.jp/
Tokushima Bunri University,Japan,Main City,353,"Data Science, Cybersecurity, MS Computer Science",11065,High,http://www.bunri-u.ac.jp/
Chuo Gakuin University,Japan,Main City,222,"Business Analytics, Cybersecurity, Software Engineering",11326,Very High,http://www.cgu.ac.jp/
Chiba University,Japan,Main City,325,"Cybersecurity, Business Analytics, MBA",8421,Low,http://www.chiba-u.ac.jp/
Chikushi Jogakuen University,Japan,Main City,167,"Data Science, Robotics, MBA",9468,Low,http://www.chikushi.ac.jp/
Chubu University,Japan,Main City,344,"Data Science, Robotics, Artificial Intelligence",9045,Medium,http://www.chubu.ac.jp/
Chubu Gakuin University & Chubu Women's College,Japan,Main City,206,"Data Science, Business Analytics, Artificial Intelligence",26260,Low,http://www.chubu-gu.ac.jp/
Chukyo Women's University,Japan,Main City,432,"Artificial Intelligence, Robotics, Cybersecurity",23613,Medium,http://www.chujo-u.ac.jp/
Chukyo Gakuin University,Japan,Main City,138,"Business Analytics, MBA, Data Science",20330,High,http://www.chukyogakuin-u.ac.jp/
Chukyo University,Japan,Main City,275,"Robotics, Data Science, Cybersecurity",12854,Very High,http://www.chukyo-u.ac.jp/
Chuo University,Japan,Main City,93,"Business Analytics, MS Computer Science, Cybersecurity",27793,Very High,http://www.chuo-u.ac.jp/
Chiba Keizai University,Japan,Main City,312,"MS Computer Science, Software Engineering, Artificial Intelligence",27566,Very High,http://www.cku.ac.jp/
Chiba University of Commerce,Japan,Main City,179,"Software Engineering, Artificial Intelligence, MS Computer Science",11156,Medium,http://www.cuc.ac.jp/
Daido Institute of Technology,Japan,Main City,378,"Data Science, Robotics, Cybersecurity",14118,Very High,http://www.daido-it.ac.jp/
Daiichi College of Pharmaceutical Sciences,Japan,Main City,183,"MBA, Robotics, Artificial Intelligence",23601,Low,http://www.daiichi-cps.ac.jp/
"Dai Ichi University, College of Technology",Japan,Main City,17,"Software Engineering, MS Computer Science, Robotics",9992,Very High,http://www.daiichi-koudai.ac.jp/
Daiichi University of Economics,Japan,Main City,331,"Artificial Intelligence, MBA, MS Computer Science",25988,High,http://www.daiichi-ue.ac.jp/
Osaka College of Music,Japan,Main City,188,"Robotics, Data Science, Software Engineering",27061,High,http://www.daion.ac.jp/
Osaka University of Commerce,Japan,Main City,209,"Data Science, MBA, Artificial Intelligence",27009,Medium,http://www.daishodai.ac.jp/
Daito Bunka University,Japan,Main City,175,"Business Analytics, MS Computer Science, Robotics",9091,High,http://www.daito.ac.jp/
Tokyo Denki University,Japan,Main City,242,"Business Analytics, Data Science, MS Computer Science",24013,High,http://www.dendai.ac.jp/
Doho University,Japan,Main City,456,"MBA, MS Computer Science, Software Engineering",18351,Low,http://www.doho.ac.jp/
Dohto University,Japan,Main City,148,"Data Science, Cybersecurity, Business Analytics",17254,Low,http://www.dohto.ac.jp/
Hokkaido Information University,Japan,Main City,459,"MBA, Business Analytics, Artificial Intelligence",25497,High,http://www.do-johodai.ac.jp/
Dokkyo University,Japan,Main City,234,"MBA, Data Science, MS Computer Science",28460,Medium,http://www.dokkyo.ac.jp/
Dokkyo University School of Medicine,Japan,Main City,62,"Business Analytics, Data Science, Artificial Intelligence",8244,Medium,http://www.dokkyomed.ac.jp/
Doshisha University,Japan,Main City,31,"Cybersecurity, MS Computer Science, MBA",28003,Very High,http://www.doshisha.ac.jp/
Doshisha Women's College of Liberal Arts,Japan,Main City,428,"MBA, Artificial Intelligence, Cybersecurity",17997,Very High,http://www.dwc.doshisha.ac.jp/
Edogawa University,Japan,Main City,33,"Artificial Intelligence, MS Computer Science, Business Analytics",15319,Very High,http://www.edogawa-u.ac.jp/
Ehime University,Japan,Main City,13,"Data Science, Robotics, Artificial Intelligence",19435,Medium,http://www.ehime-u.ac.jp/
Eichi University,Japan,Main City,266,"Business Analytics, Robotics, Software Engineering",12747,Low,http://www.eichi-u.ac.jp/
Kagawa Institute of Nutrition,Japan,Main City,144,"Software Engineering, Data Science, MBA",28127,Very High,http://www.eiyo.ac.jp/
Elisabeth University of Music,Japan,Main City,54,"Robotics, Software Engineering, Cybersecurity",14398,Very High,http://www.eum.ac.jp/
Fukuoka Dental College,Japan,Main City,250,"Data Science, Business Analytics, Artificial Intelligence",22622,High,http://www.fdcnet.ac.jp/
Ferris University,Japan,Main City,122,"Cybersecurity, MS Computer Science, MBA",12262,Very High,http://www.ferris.ac.jp/
National Fisheries University,Japan,Main City,16,"Data Science, MS Computer Science, Business Analytics",19275,High,http://www.fish-u.ac.jp/
Fukuoka Institute of Technology,Japan,Main City,181,"Artificial Intelligence, MBA, MS Computer Science",11893,Low,http://www.fit.ac.jp/
Fukushima Medical College,Japan,Main City,468,"Data Science, Artificial Intelligence, Robotics",19705,High,http://www.fmu.ac.jp/
Fukui Prefectural University,Japan,Main City,60,"Software Engineering, Robotics, Data Science",22219,Very High,http://www.fpu.ac.jp/
Fuji Women's College,Japan,Main City,388,"Business Analytics, Data Science, MBA",8857,High,http://www.fujijoshi.ac.jp/
Fujita Health University,Japan,Main City,163,"Robotics, MS Computer Science, Data Science",17496,Very High,http://www.fujita-hu.ac.jp/
Fukui Medical School,Japan,Main City,490,"Data Science, Cybersecurity, MBA",14308,High,http://www.fukui-med.ac.jp/
Fukui University,Japan,Main City,370,"Software Engineering, Business Analytics, MBA",21422,Medium,http://www.fukui-u.ac.jp/
